-4.0	3.167124183311986e-05
-3.99	3.3036647629402356e-05
-3.9800000000000004	3.4457634115052966e-05
-3.9700000000000006	3.593631590285366e-05
-3.960000000000001	3.747488169107323e-05
-3.950000000000001	3.9075596597787226e-05
-3.9400000000000013	4.074080455855049e-05
-3.9300000000000015	4.24729307887609e-05
-3.9200000000000017	4.427448431207039e-05
-3.910000000000002	4.614806055620842e-05
-3.900000000000002	4.809634401760224e-05
-3.8900000000000023	5.0122110996187826e-05
-3.8800000000000026	5.222823240181951e-05
-3.8700000000000028	5.441767663369908e-05
-3.860000000000003	5.669351253425583e-05
-3.850000000000003	5.905891241892167e-05
-3.8400000000000034	6.151715518325427e-05
-3.8300000000000036	6.40716294888736e-05
-3.820000000000004	6.672583702968364e-05
-3.810000000000004	6.948339587986398e-05
-3.8000000000000043	7.234804392511869e-05
-3.7900000000000045	7.532364237868185e-05
-3.7800000000000047	7.841417938358344e-05
-3.770000000000005	8.162377370268436e-05
-3.760000000000005	8.495667849799598e-05
-3.7500000000000053	8.841728520080186e-05
-3.7400000000000055	9.20101274741033e-05
-3.7300000000000058	9.573988526891228e-05
-3.720000000000006	9.961138897591424e-05
-3.710000000000006	0.0001036296236740285
-3.7000000000000064	0.0001077997334773856
-3.6900000000000066	0.000112127025982244
-3.680000000000007	0.00011661697681536495
-3.670000000000007	0.00012127523428535446
-3.6600000000000072	0.000126107624138483
-3.6500000000000075	0.00013112015442048064
-3.6400000000000077	0.00013631902044579768
-3.630000000000008	0.00014171060987581464
-3.620000000000008	0.000147301507907468
-3.6100000000000083	0.0001530985025737503
-3.6000000000000085	0.00015910859015752868
-3.5900000000000087	0.00016533898072010404
-3.580000000000009	0.00017179710374592478
-3.570000000000009	0.00017849061390484098
-3.5600000000000094	0.000185427396933271
-3.5500000000000096	0.00019261557563562598
-3.54000000000001	0.00020006351600731248
-3.53000000000001	0.0002077798334806131
-3.5200000000000102	0.00021577339929470876
-3.5100000000000104	0.00022405334699108405
-3.5000000000000107	0.00023262907903551575
-3.490000000000011	0.00024151027356782642
-3.480000000000011	0.0002507068912805271
-3.4700000000000113	0.00026022918242745563
-3.4600000000000115	0.00027008769396346283
-3.4500000000000117	0.0002802932768161648
-3.440000000000012	0.0002908570932907301
-3.430000000000012	0.0003017906246086234
-3.4200000000000124	0.00031310567858118516
